"EEID"	"Full Name"	"Job Title"	"Department"	"Business Unit"	"Gender"	"Ethnicity"	"Age"	"Hire Date"	"Annual Salary"	"Bonus %"	"Country"	"City"	"Exit Date"
"E01337"	"Andrew Coleman"	"Director"	"Finance"	"Corporate"	"Male"	"Caucasian"	"41"	"Wed May 15 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"174415"	"0.23"	"United States"	"Miami"	""
"E00102"	"Riley Rojas"	"Network Architect"	"IT"	"Speciality Products"	"Female"	"Latino"	"36"	"Thu Jan 21 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"90333"	"0"	"Brazil"	"Rio de Janerio"	""
"E03637"	"Landon Thao"	"HRIS Analyst"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"25"	"Thu Jan 21 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"67299"	"0"	"United States"	"Phoenix"	""
"E03455"	"Hadley Ford"	"Systems Analyst"	"IT"	"Research & Development"	"Female"	"Caucasian"	"52"	"Wed Feb 23 2005 00:00:00 GMT-0500 (アメリカ東部標準時)"	"45286"	"0"	"United States"	"Chicago"	""
"E03354"	"Austin Brown"	"Director"	"Marketing"	"Research & Development"	"Male"	"Caucasian"	"48"	"Wed Aug 08 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"194723"	"0.25"	"United States"	"Phoenix"	""
"E01225"	"Christian Fong"	"Manager"	"Sales"	"Research & Development"	"Male"	"Asian"	"49"	"Fri Aug 10 2012 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"109850"	"0.07"	"China"	"Beijing"	"Tue Feb 04 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E01264"	"Hazel Alvarez"	"Business Partner"	"Human Resources"	"Research & Development"	"Female"	"Latino"	"62"	"Sat Apr 19 2014 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"45295"	"0"	"Brazil"	"Sao Paulo"	""
"E02274"	"Isabella Bailey"	"Network Administrator"	"IT"	"Manufacturing"	"Female"	"Caucasian"	"36"	"Mon Aug 23 2010 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"61310"	"0"	"United States"	"Phoenix"	""
"E02848"	"Lincoln Huynh"	"System Administrator"	"IT"	"Research & Development"	"Male"	"Asian"	"55"	"Wed Nov 09 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"87851"	"0"	"China"	"Chongqing"	""
"E00480"	"Hadley Yee"	"Business Partner"	"Human Resources"	"Speciality Products"	"Female"	"Asian"	"31"	"Mon Mar 12 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"47913"	"0"	"United States"	"Seattle"	""
"E00203"	"Julia Doan"	"Business Partner"	"Human Resources"	"Speciality Products"	"Female"	"Asian"	"53"	"Thu Sep 07 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"46727"	"0"	"United States"	"Columbus"	"Thu May 31 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E00647"	"Dylan Ali"	"Sr. Manger"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"27"	"Fri Apr 16 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"133400"	"0.11"	"United States"	"Phoenix"	""
"E03296"	"Eloise Trinh"	"Solutions Architect"	"IT"	"Speciality Products"	"Female"	"Asian"	"39"	"Wed Apr 22 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"90535"	"0"	"United States"	"Miami"	""
"E02453"	"Dylan Kumar"	"Sr. Analyst"	"Marketing"	"Speciality Products"	"Male"	"Asian"	"55"	"Tue Jul 11 2006 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"93343"	"0"	"China"	"Chongqing"	""
"E00647"	"Emily Gupta"	"HRIS Analyst"	"Human Resources"	"Corporate"	"Female"	"Asian"	"44"	"Thu Feb 23 2006 00:00:00 GMT-0500 (アメリカ東部標準時)"	"63705"	"0"	"United States"	"Miami"	""
"E02522"	"Silas Rivera"	"Vice President"	"Sales"	"Corporate"	"Male"	"Latino"	"48"	"Mon Feb 28 2000 00:00:00 GMT-0500 (アメリカ東部標準時)"	"258081"	"0.3"	"United States"	"Chicago"	""
"E00459"	"Jackson Jordan"	"Business Partner"	"Human Resources"	"Research & Development"	"Male"	"Black"	"48"	"Mon Sep 21 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"54654"	"0"	"United States"	"Phoenix"	""
"E03007"	"Isaac Joseph"	"Analyst"	"Sales"	"Manufacturing"	"Male"	"Caucasian"	"54"	"Thu Sep 24 1998 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"58006"	"0"	"United States"	"Seattle"	""
"E04035"	"Hailey Lai"	"Sr. Manger"	"Finance"	"Manufacturing"	"Female"	"Asian"	"42"	"Fri Mar 18 2011 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"150034"	"0.12"	"China"	"Beijing"	""
"E00952"	"Leilani Thao"	"Director"	"Human Resources"	"Speciality Products"	"Female"	"Asian"	"38"	"Wed May 30 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"198562"	"0.22"	"United States"	"Seattle"	""
"E03863"	"Madeline Watson"	"Account Representative"	"Sales"	"Research & Development"	"Female"	"Black"	"40"	"Wed May 27 2009 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"62411"	"0"	"United States"	"Miami"	"Sat Aug 14 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E02710"	"Silas Huang"	"Engineering Manager"	"Engineering"	"Research & Development"	"Male"	"Asian"	"57"	"Thu Jan 09 1992 00:00:00 GMT-0500 (アメリカ東部標準時)"	"111299"	"0.12"	"United States"	"Miami"	""
"E01895"	"Peyton Walker"	"Analyst"	"Marketing"	"Research & Development"	"Female"	"Caucasian"	"43"	"Sat Jul 13 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"41545"	"0"	"United States"	"Miami"	""
"E01339"	"Jeremiah Hernandez"	"Network Engineer"	"IT"	"Manufacturing"	"Male"	"Latino"	"26"	"Sun Apr 14 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"74467"	"0"	"United States"	"Columbus"	"Fri Jan 15 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E02938"	"Jace Washington"	"Manager"	"Accounting"	"Research & Development"	"Male"	"Caucasian"	"44"	"Sat Feb 09 2002 00:00:00 GMT-0500 (アメリカ東部標準時)"	"117545"	"0.06"	"United States"	"Phoenix"	""
"E03379"	"Landon Kim"	"Manager"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"50"	"Thu Mar 15 2012 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"117226"	"0.08"	"United States"	"Phoenix"	""
"E02153"	"Peyton Vasquez"	"Analyst"	"Accounting"	"Corporate"	"Female"	"Latino"	"26"	"Thu Jan 24 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"55767"	"0"	"United States"	"Phoenix"	""
"E00994"	"Charlotte Baker"	"Analyst II"	"Sales"	"Manufacturing"	"Female"	"Caucasian"	"29"	"Thu Nov 17 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"60930"	"0"	"United States"	"Austin"	""
"E00943"	"Elena Mendoza"	"Director"	"Sales"	"Speciality Products"	"Female"	"Latino"	"27"	"Wed Oct 24 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"154973"	"0.29"	"Brazil"	"Sao Paulo"	""
"E00869"	"Nova Lin"	"Cloud Infrastructure Architect"	"IT"	"Manufacturing"	"Female"	"Asian"	"33"	"Sat Oct 21 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"69332"	"0"	"United States"	"Columbus"	""
"E03457"	"Ivy Desai"	"Controls Engineer"	"Engineering"	"Research & Development"	"Female"	"Asian"	"59"	"Mon Apr 09 2001 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"119699"	"0"	"China"	"Shanghai"	""
"E02193"	"Josephine Acosta"	"Director"	"Human Resources"	"Speciality Products"	"Female"	"Latino"	"40"	"Sun Sep 20 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"198176"	"0.17"	"Brazil"	"Manaus"	""
"E00577"	"Nora Nunez"	"Analyst II"	"Finance"	"Research & Development"	"Female"	"Latino"	"45"	"Mon Aug 06 2012 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"58586"	"0"	"Brazil"	"Sao Paulo"	""
"E00538"	"Caleb Xiong"	"Sr. Account Representative"	"Sales"	"Corporate"	"Male"	"Asian"	"38"	"Mon Nov 28 2011 00:00:00 GMT-0500 (アメリカ東部標準時)"	"74010"	"0"	"United States"	"Chicago"	""
"E01415"	"Henry Green"	"Sr. Account Representative"	"Sales"	"Speciality Products"	"Male"	"Caucasian"	"32"	"Mon Feb 03 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"96598"	"0"	"United States"	"Phoenix"	""
"E00717"	"Madelyn Chan"	"Manager"	"Sales"	"Speciality Products"	"Female"	"Asian"	"64"	"Wed May 21 2003 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"106444"	"0.05"	"United States"	"Phoenix"	""
"E00225"	"Angel Delgado"	"Director"	"Finance"	"Corporate"	"Male"	"Latino"	"31"	"Thu Aug 10 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"156931"	"0.28"	"United States"	"Seattle"	""
"E02889"	"Mia Herrera"	"Director"	"Marketing"	"Research & Development"	"Female"	"Latino"	"43"	"Thu Oct 16 2014 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"171360"	"0.23"	"Brazil"	"Manaus"	""
"E04978"	"Peyton Harris"	"Enterprise Architect"	"IT"	"Research & Development"	"Female"	"Caucasian"	"45"	"Sun Apr 05 2009 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"64505"	"0"	"United States"	"Miami"	""
"E04163"	"David Herrera"	"Engineering Manager"	"Engineering"	"Speciality Products"	"Male"	"Latino"	"32"	"Sat Oct 09 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"102298"	"0.13"	"Brazil"	"Rio de Janerio"	""
"E01652"	"Avery Dominguez"	"Sr. Manger"	"Sales"	"Corporate"	"Female"	"Latino"	"27"	"Fri Sep 13 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"133297"	"0.13"	"Brazil"	"Rio de Janerio"	""
"E00880"	"Grace Carter"	"Sr. Manger"	"Human Resources"	"Speciality Products"	"Female"	"Black"	"25"	"Wed Mar 17 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"155080"	"0.1"	"United States"	"Austin"	""
"E04335"	"Parker Allen"	"Sr. Analyst"	"Sales"	"Speciality Products"	"Male"	"Caucasian"	"31"	"Mon Aug 13 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"81828"	"0"	"United States"	"Miami"	""
"E01300"	"Sadie Lee"	"Sr. Manger"	"Marketing"	"Corporate"	"Female"	"Asian"	"65"	"Tue Oct 24 2000 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"149417"	"0.13"	"China"	"Chengdu"	""
"E03102"	"Cooper Valdez"	"Manager"	"Sales"	"Corporate"	"Male"	"Latino"	"50"	"Wed Apr 25 2012 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"113269"	"0.09"	"Brazil"	"Sao Paulo"	""
"E04089"	"Sebastian Fong"	"Sr. Manger"	"IT"	"Manufacturing"	"Male"	"Asian"	"46"	"Sat Dec 16 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"136716"	"0.12"	"United States"	"Austin"	""
"E02059"	"Roman Munoz"	"Sr. Manger"	"Sales"	"Speciality Products"	"Male"	"Latino"	"54"	"Thu Oct 20 2011 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"122644"	"0.12"	"United States"	"Austin"	""
"E03894"	"Charlotte Chang"	"Manager"	"Sales"	"Research & Development"	"Female"	"Asian"	"50"	"Sun May 07 2000 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"106428"	"0.07"	"United States"	"Chicago"	""
"E03106"	"Xavier Davis"	"Vice President"	"Finance"	"Corporate"	"Male"	"Caucasian"	"36"	"Sat Jan 17 2009 00:00:00 GMT-0500 (アメリカ東部標準時)"	"238236"	"0.31"	"United States"	"Seattle"	""
"E01350"	"Natalie Carter"	"Director"	"Finance"	"Corporate"	"Female"	"Caucasian"	"64"	"Fri Dec 21 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"153253"	"0.24"	"United States"	"Austin"	""
"E02900"	"Elena Richardson"	"Manager"	"Accounting"	"Manufacturing"	"Female"	"Caucasian"	"34"	"Fri Oct 03 2014 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"103707"	"0.09"	"United States"	"Columbus"	""
"E02202"	"Emilia Bailey"	"Vice President"	"Accounting"	"Speciality Products"	"Female"	"Caucasian"	"41"	"Thu Aug 09 2012 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"245360"	"0.37"	"United States"	"Austin"	""
"E02696"	"Ryan Lu"	"Development Engineer"	"Engineering"	"Speciality Products"	"Male"	"Asian"	"25"	"Thu Jul 08 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"67275"	"0"	"United States"	"Columbus"	""
"E01722"	"Asher Huynh"	"Manager"	"IT"	"Manufacturing"	"Male"	"Asian"	"45"	"Thu Jan 22 2015 00:00:00 GMT-0500 (アメリカ東部標準時)"	"101288"	"0.1"	"United States"	"Phoenix"	""
"E04562"	"Kinsley Martinez"	"Director"	"Human Resources"	"Speciality Products"	"Female"	"Latino"	"52"	"Sat Aug 28 1993 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"177443"	"0.25"	"Brazil"	"Sao Paulo"	""
"E00640"	"Paisley Bryant"	"Cloud Infrastructure Architect"	"IT"	"Manufacturing"	"Female"	"Black"	"37"	"Wed Apr 27 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"91400"	"0"	"United States"	"Chicago"	""
"E02554"	"Joshua Ramirez"	"Vice President"	"Human Resources"	"Corporate"	"Male"	"Latino"	"44"	"Mon Sep 10 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"181247"	"0.33"	"Brazil"	"Sao Paulo"	""
"E03412"	"Joshua Martin"	"Sr. Manger"	"Human Resources"	"Research & Development"	"Male"	"Black"	"42"	"Mon Oct 20 2003 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"135558"	"0.14"	"United States"	"Phoenix"	""
"E00646"	"Charles Moore"	"Analyst"	"Accounting"	"Speciality Products"	"Male"	"Caucasian"	"49"	"Sat Dec 17 2011 00:00:00 GMT-0500 (アメリカ東部標準時)"	"56878"	"0"	"United States"	"Seattle"	""
"E04670"	"Angel Do"	"IT Systems Architect"	"IT"	"Speciality Products"	"Male"	"Asian"	"34"	"Fri Sep 20 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"94735"	"0"	"China"	"Beijing"	""
"E03580"	"Maverick Medina"	"Analyst II"	"Sales"	"Manufacturing"	"Male"	"Latino"	"39"	"Sun May 27 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"51234"	"0"	"United States"	"Seattle"	""
"E00446"	"Isaac Han"	"Vice President"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"31"	"Wed Jan 14 2015 00:00:00 GMT-0500 (アメリカ東部標準時)"	"230025"	"0.34"	"United States"	"Phoenix"	""
"E02363"	"Eliza Liang"	"Sr. Manger"	"Human Resources"	"Speciality Products"	"Female"	"Asian"	"36"	"Thu Mar 11 2010 00:00:00 GMT-0500 (アメリカ東部標準時)"	"134006"	"0.13"	"China"	"Beijing"	""
"E03718"	"Zoe Zhou"	"Manager"	"Finance"	"Corporate"	"Female"	"Asian"	"61"	"Tue Oct 06 2009 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"103096"	"0.07"	"China"	"Beijing"	""
"E01749"	"Nathan Lee"	"Analyst"	"Accounting"	"Manufacturing"	"Male"	"Asian"	"29"	"Sat Aug 20 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"58703"	"0"	"United States"	"Columbus"	""
"E02888"	"Elijah Ramos"	"Sr. Manger"	"IT"	"Speciality Products"	"Male"	"Latino"	"33"	"Mon Dec 24 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"132544"	"0.1"	"Brazil"	"Rio de Janerio"	""
"E01338"	"Jaxson Coleman"	"Manager"	"Finance"	"Manufacturing"	"Male"	"Caucasian"	"32"	"Wed Apr 15 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"126671"	"0.09"	"United States"	"Miami"	""
"E03000"	"Hailey Hong"	"Account Representative"	"Sales"	"Research & Development"	"Female"	"Asian"	"33"	"Fri Jan 22 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"56405"	"0"	"United States"	"Chicago"	""
"E01611"	"Gabriella Zhu"	"Computer Systems Manager"	"IT"	"Speciality Products"	"Female"	"Asian"	"36"	"Sat Nov 29 2014 00:00:00 GMT-0500 (アメリカ東部標準時)"	"88730"	"0.08"	"China"	"Chongqing"	""
"E02684"	"Aaron Maldonado"	"Analyst II"	"Finance"	"Manufacturing"	"Male"	"Latino"	"39"	"Wed Sep 17 2008 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"62861"	"0"	"United States"	"Seattle"	""
"E02561"	"Samantha Vargas"	"Director"	"Human Resources"	"Corporate"	"Female"	"Latino"	"53"	"Fri Jul 21 2006 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"151246"	"0.21"	"Brazil"	"Sao Paulo"	""
"E03168"	"Nora Le"	"Sr. Manger"	"IT"	"Manufacturing"	"Female"	"Asian"	"53"	"Sat Apr 12 1997 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"154388"	"0.1"	"United States"	"Seattle"	""
"E00758"	"Alice Roberts"	"Director"	"Human Resources"	"Manufacturing"	"Female"	"Caucasian"	"54"	"Mon Sep 26 1994 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"162978"	"0.17"	"United States"	"Miami"	"Mon May 24 2004 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E03691"	"Colton Garcia"	"Solutions Architect"	"IT"	"Speciality Products"	"Male"	"Latino"	"55"	"Wed Nov 17 1993 00:00:00 GMT-0500 (アメリカ東部標準時)"	"80170"	"0"	"United States"	"Miami"	""
"E01488"	"Stella Lai"	"Sr. Analyst"	"Accounting"	"Manufacturing"	"Female"	"Asian"	"44"	"Wed Apr 28 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"98520"	"0"	"United States"	"Miami"	""
"E04415"	"Leonardo Luong"	"Manager"	"Finance"	"Manufacturing"	"Male"	"Asian"	"52"	"Wed Dec 29 1999 00:00:00 GMT-0500 (アメリカ東部標準時)"	"116527"	"0.07"	"United States"	"Phoenix"	""
"E03278"	"Nicholas Wong"	"Director"	"Sales"	"Research & Development"	"Male"	"Asian"	"27"	"Thu Nov 07 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"174607"	"0.29"	"United States"	"Columbus"	""
"E00282"	"Jeremiah Castillo"	"Analyst II"	"Accounting"	"Research & Development"	"Male"	"Latino"	"58"	"Wed Apr 12 2006 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"64202"	"0"	"United States"	"Columbus"	""
"E03305"	"Cooper Jiang"	"Analyst II"	"Accounting"	"Corporate"	"Male"	"Asian"	"49"	"Thu Jul 25 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"50883"	"0"	"China"	"Chongqing"	"Tue Mar 02 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E00559"	"Penelope Silva"	"Network Architect"	"IT"	"Speciality Products"	"Female"	"Latino"	"36"	"Thu Nov 03 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"94618"	"0"	"United States"	"Columbus"	""
"E02558"	"Jose Richardson"	"Director"	"Marketing"	"Research & Development"	"Male"	"Caucasian"	"26"	"Tue Oct 15 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"151556"	"0.2"	"United States"	"Miami"	""
"E00956"	"Eleanor Chau"	"Development Engineer"	"Engineering"	"Research & Development"	"Female"	"Asian"	"37"	"Sun Mar 08 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"80659"	"0"	"United States"	"Phoenix"	""
"E03858"	"John Cho"	"Director"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"47"	"Sun Nov 03 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"195385"	"0.21"	"China"	"Chengdu"	""
"E02221"	"Julian Delgado"	"Systems Analyst"	"IT"	"Speciality Products"	"Male"	"Latino"	"29"	"Thu May 19 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"52693"	"0"	"Brazil"	"Rio de Janerio"	""
"E00126"	"Isabella Scott"	"Network Administrator"	"IT"	"Research & Development"	"Female"	"Caucasian"	"58"	"Tue Apr 26 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"72045"	"0"	"United States"	"Phoenix"	""
"E02627"	"Parker Avila"	"Analyst II"	"Marketing"	"Manufacturing"	"Male"	"Latino"	"47"	"Mon Nov 28 2005 00:00:00 GMT-0500 (アメリカ東部標準時)"	"62749"	"0"	"Brazil"	"Manaus"	""
"E03778"	"Luke Vu"	"Sr. Manger"	"Marketing"	"Speciality Products"	"Male"	"Asian"	"52"	"Mon Jun 04 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"154884"	"0.1"	"China"	"Shanghai"	""
"E00481"	"Jameson Nelson"	"Network Architect"	"IT"	"Research & Development"	"Male"	"Caucasian"	"61"	"Tue Mar 08 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"96566"	"0"	"United States"	"Columbus"	""
"E02833"	"Adrian Fernandez"	"Systems Analyst"	"IT"	"Research & Development"	"Male"	"Latino"	"45"	"Thu Aug 23 2001 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"54994"	"0"	"United States"	"Columbus"	""
"E03902"	"Madison Hunter"	"Network Administrator"	"IT"	"Corporate"	"Female"	"Caucasian"	"40"	"Sun Feb 05 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"61523"	"0"	"United States"	"Columbus"	""
"E02310"	"Jordan Phillips"	"Vice President"	"Human Resources"	"Corporate"	"Male"	"Black"	"45"	"Sun Dec 12 2010 00:00:00 GMT-0500 (アメリカ東部標準時)"	"190512"	"0.32"	"United States"	"Columbus"	""
"E02661"	"Maya Chan"	"Controls Engineer"	"Engineering"	"Speciality Products"	"Female"	"Asian"	"37"	"Wed Feb 13 2013 00:00:00 GMT-0500 (アメリカ東部標準時)"	"124827"	"0"	"China"	"Beijing"	""
"E00836"	"Wesley King"	"Manager"	"Accounting"	"Manufacturing"	"Male"	"Caucasian"	"57"	"Sat Jan 19 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"101577"	"0.05"	"United States"	"Chicago"	""
"E00682"	"Sofia Fernandez"	"Manager"	"Accounting"	"Manufacturing"	"Female"	"Latino"	"44"	"Mon Oct 17 2005 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"105223"	"0.1"	"United States"	"Phoenix"	""
"E00287"	"Maverick Figueroa"	"IT Systems Architect"	"IT"	"Corporate"	"Male"	"Latino"	"48"	"Sun Jul 06 2008 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"94815"	"0"	"United States"	"Chicago"	""
"E00785"	"Hannah Hoang"	"Manager"	"Accounting"	"Speciality Products"	"Female"	"Asian"	"25"	"Wed Dec 15 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"114893"	"0.06"	"China"	"Chengdu"	""
"E04598"	"Violet Garcia"	"Sr. Analyst"	"Marketing"	"Speciality Products"	"Female"	"Latino"	"35"	"Tue Jan 10 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"80622"	"0"	"United States"	"Austin"	""
"E03247"	"Aaliyah Mai"	"Vice President"	"IT"	"Speciality Products"	"Female"	"Asian"	"57"	"Fri Nov 11 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"246589"	"0.33"	"United States"	"Phoenix"	"Sun Mar 26 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E02703"	"Austin Vang"	"Manager"	"Marketing"	"Speciality Products"	"Male"	"Asian"	"49"	"Sun May 20 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"119397"	"0.09"	"China"	"Beijing"	"Thu Mar 14 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E02191"	"Maria Sun"	"Director"	"Sales"	"Corporate"	"Female"	"Asian"	"25"	"Sun Dec 19 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"150666"	"0.23"	"China"	"Chengdu"	""
"E00156"	"Madelyn Scott"	"Sr. Manger"	"IT"	"Research & Development"	"Female"	"Caucasian"	"46"	"Wed Jan 09 2002 00:00:00 GMT-0500 (アメリカ東部標準時)"	"148035"	"0.14"	"United States"	"Phoenix"	""
"E03349"	"Dylan Chin"	"Director"	"Finance"	"Corporate"	"Male"	"Asian"	"60"	"Mon Jun 05 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"158898"	"0.18"	"United States"	"Miami"	""
"E04032"	"Emery Zhang"	"Field Engineer"	"Engineering"	"Corporate"	"Female"	"Asian"	"45"	"Tue Feb 28 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"89659"	"0"	"China"	"Beijing"	""
"E00005"	"Riley Washington"	"Director"	"Sales"	"Speciality Products"	"Female"	"Caucasian"	"39"	"Sun Apr 29 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"171487"	"0.23"	"United States"	"Phoenix"	""
"E04354"	"Raelynn Rios"	"Vice President"	"Sales"	"Manufacturing"	"Female"	"Latino"	"43"	"Sun Aug 21 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"258498"	"0.35"	"United States"	"Columbus"	""
"E01578"	"Anthony Hong"	"Sr. Manger"	"IT"	"Research & Development"	"Male"	"Asian"	"37"	"Mon Nov 29 2010 00:00:00 GMT-0500 (アメリカ東部標準時)"	"146961"	"0.11"	"United States"	"Columbus"	""
"E03430"	"Leo Herrera"	"Sr. Business Partner"	"Human Resources"	"Research & Development"	"Male"	"Latino"	"48"	"Wed Apr 22 1998 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"85369"	"0"	"Brazil"	"Manaus"	"Sat Nov 27 2004 00:00:00 GMT-0500 (アメリカ東部標準時)"
